om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
622533,2023,04,05,2023-04-05,15:05:00,3,KY,21,0,1,0,0,0,0,38.1982,-85.6983,38.1978,-85.6911,0.3900,75,1,1,1,111,0,0,0,0
622534,2023,04,05,2023-04-05,15:33:00,3,OH,39,0,0,0,0,250000,0,39.7618,-82.6479,39.7786,-82.5628,4.6700,100,1,1,1,45,0,0,0,0
622535,2023,04,05,2023-04-05,15:39:00,3,OH,39,0,0,0,0,250000,0,39.8037,-82.5287,39.8085,-82.5110,1.0000,100,1,1,1,45,0,0,0,0
622536,2023,04,12,2023-04-12,13:26:00,3,FL,12,0,0,0,0,0,0,26.0341,-80.1856,26.0341,-80.1855,0.0100,10,1,1,1,11,0,0,0,0
622537,2023,04,12,2023-04-12,19:40:00,3,FL,12,0,0,0,0,50000,0,26.0551,-80.1323,26.0589,-80.1598,1.7300,50,1,1,1,11,0,0,0,0
622538,2023,04,13,2023-04-13,12:37:00,3,GA,13,0,1,0,0,0,0,31.9419,-83.7400,31.9899,-83.6832,4.8000,150,1,1,1,81,0,0,0,0
622539,2023,04,13,2023-04-13,14:21:00,3,GA,13,0,0,0,0,0,0,32.3978,-83.3417,32.4011,-83.3272,0.8800,100,1,1,1,23,0,0,0,0
622540,2023,04,15,2023-04-15,15:35:00,3,MO,29,0,2,5,0,2000000,0,38.1100,-91.8700,38.1400,-91.7494,6.8700,880,1,1,1,125,0,0,0,0
622541,2023,04,15,2023-04-15,17:19:00,3,MO,29,0,1,0,0,0,0,38.5320,-90.5000,38.5330,-90.4220,4.4700,100,1,1,1,189,0,0,0,0
622542,2023,04,15,2023-04-15,17:24:00,3,MO,29,0,0,0,0,0,0,38.2340,-90.5670,38.2330,-90.5570,0.5700,200,1,1,1,99,0,0,0,0
622543,2023,04,15,2023-04-15,17:30:00,3,MO,29,0,1,1,0,0,0,38.2360,-90.4320,38.2670,-90.3740,3.9700,360,1,1,1,99,0,0,0,0
622544,2023,04,15,2023-04-15,17:30:00,3,LA,22,0,1,0,0,30000,0,32.3226,-93.3372,32.3124,-93.3007,2.2400,200,1,1,1,13,0,0,0,0
622545,2023,04,15,2023-04-15,17:34:00,3,MO,29,0,1,0,0,0,0,38.2900,-90.4070,38.2880,-90.3910,0.9300,150,1,1,1,99,0,0,0,0
622546,2023,04,15,2023-04-15,17:34:00,3,IL,17,0,1,0,0,0,0,38.2116,-90.2623,38.3306,-89.9407,19.5700,100,1,1,1,133,163,0,0,0
622547,2023,04,15,2023-04-15,17:39:00,3,IL,17,0,0,0,0,0,0,38.2760,-90.3290,38.2910,-90.2400,4.9700,100,1,1,1,133,0,0,0,0
622548,2023,04,15,2023-04-15,17:43:00,3,IL,17,0,-9,0,0,0,0,38.4540,-90.2330,38.4570,-90.2280,0.3400,25,1,1,1,133,0,0,0,0
622549,2023,04,15,2023-04-15,17:59:00,3,IL,17,0,0,0,0,0,0,38.5750,-90.0690,38.5760,-90.0590,0.5800,100,1,1,1,163,0,0,0,0
622550,2023,04,15,2023-04-15,18:01:00,3,IL,17,0,-9,0,0,0,0,38.6730,-90.0244,38.6744,-90.0221,0.1600,25,1,1,1,119,0,0,0,0
622551,2023,04,15,2023-04-15,18:03:00,3,IL,17,0,0,0,0,0,0,38.5195,-89.9928,38.5318,-89.9795,1.1200,90,1,1,1,163,0,0,0,0
622552,2023,04,15,2023-04-15,18:03:00,3,IL,17,0,1,0,0,0,0,38.5195,-89.9871,38.5447,-89.9415,3.0400,200,1,1,1,163,0,0,0,0
622553,2023,04,15,2023-04-15,18:33:00,3,IL,17,0,-9,0,0,0,0,38.4606,-89.4380,38.4610,-89.4350,0.1700,50,1,1,1,189,0,0,0,0
622554,2023,04,16,2023-04-16,15:36:00,3,FL,12,0,0,0,0,425000,0,27.8749,-80.5040,27.8727,-80.4965,0.4800,100,1,1,1,9,0,0,0,0
622555,2023,04,19,2023-04-19,18:03:00,3,OK,40,0,0,0,0,155000,0,35.3730,-97.4190,35.4100,-97.4130,2.6100,250,1,1,1,27,109,0,0,0
622556,2023,04,19,2023-04-19,18:10:00,3,IA,19,0,-9,0,0,0,0,41.2100,-95.3000,41.2100,-95.3000,0.5000,10,1,1,1,155,0,0,0,0
622557,2023,04,19,2023-04-19,18:20:00,3,OK,40,0,1,0,0,30000,0,35.0730,-97.6980,35.0630,-97.6520,2.9300,200,1,1,1,51,87,0,0,0
622558,2023,04,19,2023-04-19,18:30:00,3,OK,40,0,3,2,1,4000000,0,35.0820,-97.6340,35.1800,-97.5260,10.9000,1200,1,1,1,87,0,0,0,0
622559,2023,04,19,2023-04-19,18:38:00,3,OK,40,0,1,0,0,5000,0,35.0940,-97.6540,35.0920,-97.6330,1.2000,250,1,1,1,87,0,0,0,0
622560,2023,04,19,2023-04-19,18:47:00,3,OK,40,0,1,0,0,30000,0,35.0900,-97.5400,35.0970,-97.5090,2.2000,400,1,1,1,87,0,0,0,0
622561,2023,04,19,2023-04-19,18:55:00,3,OK,40,0,1,0,0,26000,0,35.0580,-97.4760,35.0880,-97.3570,7.5000,700,1,1,1,87,27,0,0,0
622562,2023,04,19,2023-04-19,18:56:00,3,OK,40,0,1,0,0,4000,0,35.0870,-97.4600,35.0750,-97.4590,0.8000,50,1,1,1,87,0,0,0,0
622563,2023,04,19,2023-04-19,18:56:00,3,IA,19,0,-9,0,0,0,0,42.1240,-95.3766,42.1363,-95.3444,1.8500,50,1,1,1,47,0,0,0,0
622564,2023,04,19,2023-04-19,19:09:00,3,KS,20,0,1,0,0,0,0,38.3203,-96.7362,38.3208,-96.7353,0.0600,75,1,1,1,17,0,0,0,0
622565,2023,04,19,2023-04-19,19:16:00,3,IA,19,0,-9,0,0,0,0,40.7100,-95.7700,40.7100,-95.7700,0.1000,10,1,1,1,71,0,0,0,0
622566,2023,04,19,2023-04-19,19:17:00,3,KS,20,0,0,0,0,0,0,38.3376,-96.6803,38.3379,-96.6772,0.2000,25,1,1,1,17,0,0,0,0
622567,2023,04,19,2023-04-19,19:18:00,3,KS,20,0,0,1,0,0,0,38.3524,-96.6733,38.3726,-96.6439,2.1200,100,1,1,1,17,0,0,0,0
622568,2023,04,19,2023-04-19,19:22:00,3,KS,20,0,2,0,0,0,0,38.3690,-96.6332,38.4514,-96.4478,11.5900,880,1,1,1,17,0,0,0,0
622569,2023,04,19,2023-04-19,19:23:00,3,IA,19,0,0,0,0,0,0,40.8000,-95.7500,40.8000,-95.7500,0.5000,10,1,1,1,71,0,0,0,0
622570,2023,04,19,2023-04-19,19:31:00,3,KS,20,0,1,0,0,0,0,38.3700,-96.6000,38.3800,-96.5800,1.2800,200,1,1,1,17,0,0,0,0
622571,2023,04,19,2023-04-19,19:32:00,3,OK,40,0,1,0,0,10000,0,35.1170,-97.2760,35.1270,-97.2420,2.1000,150,1,1,1,27,0,0,0,0
622572,2023,04,19,2023-04-19,19:35:00,3,KS,20,0,1,0,0,5000,0,38.3670,-96.5480,38.3751,-96.5321,1.0300,50,1,1,1,17,0,0,0,0
622573,2023,04,19,2023-04-19,19:36:00,3,OK,40,0,2,0,0,500000,0,35.1250,-97.2610,35.1520,-97.1770,5.4000,700,1,1,1,27,0,0,0,0
622574,2023,04,19,2023-04-19,19:38:00,3,KS,20,0,0,0,0,0,0,38.3800,-96.5800,38.4000,-96.5400,2.5700,175,1,1,1,17,0,0,0,0
622575,2023,04,19,2023-04-19,19:41:00,3,OK,40,0,1,0,0,50000,0,35.1330,-97.2140,35.1330,-97.1850,1.6400,50,1,1,1,27,0,0,0,0
622576,2023,04,19,2023-04-19,19:45:00,3,KS,20,0,0,1,0,20000,0,38.3872,-96.4687,38.4202,-96.4282,3.1700,150,1,1,1,17,0,0,0,0
622577,2023,04,19,2023-04-19,19:47:00,3,OK,40,0,2,0,0,775000,0,35.1590,-97.1730,35.2060,-97.1320,4.2000,2200,1,1,1,27,125,0,0,0
622578,2023,04,19,2023-04-19,19:55:00,3,KS,20,0,2,0,0,0,0,38.4600,-96.4100,38.5300,-96.3800,5.2100,300,1,1,1,17,127,0,0,0
622579,2023,04,19,2023-04-19,20:04:00,3,OK,40,0,3,0,0,50000,0,35.2290,-97.1110,35.2320,-97.1010,0.6000,250,1,1,1,125,0,0,0,0
622580,2023,04,19,2023-04-19,20:07:00,3,OK,40,0,0,0,0,5000,0,35.2380,-97.2960,35.2370,-97.2900,0.3500,60,1,1,1,27,0,0,0,0
622581,2023,04,19,2023-04-19,20:13:00,3,OK,40,0,2,0,0,105000,0,35.2830,-97.1030,35.3390,-97.1620,6.3000,700,1,1,1,125,27,0,0,0
622582,2023,04,19,2023-04-19,20:18:00,3,OK,40,0,0,0,0,10000,0,35.2550,-97.1870,35.2620,-97.1720,1.0000,75,1,1,1,27,0,0,0,0
622583,2023,04,19,2023-04-19,20:21:00,3,OK,40,0,1,0,0,50000,0,35.3140,-97.0170,35.3400,-97.0250,1.8500,400,1,1,1,125,0,0,0,0
622584,2023,04,19,2023-04-19,20:39:00,3,OK,40,0,2,0,0,4000000,0,35.2720,-97.0000,35.4710,-96.9320,15.0000,2300,1,1,1,125,81,0,0,0
622585,2023,04,19,2023-04-19,21:39:00,3,OK,40,0,1,0,0,0,0,35.4280,-96.7920,35.4190,-96.7910,0.8000,50,1,1,1,125,0,0,0,0
622586,2023,04,20,2023-04-20,01:45:00,3,KS,20,0,0,0,0,0,0,39.4134,-96.7649,39.4138,-96.7627,0.2300,30,1,1,1,161,0,0,0,0
622587,2023,04,20,2023-04-20,14:56:00,3,IL,17,0,1,0,0,0,0,41.8000,-89.9300,41.8500,-89.8400,5.8900,300,1,1,1,195,0,0,0,0
622588,2023,04,20,2023-04-20,18:05:00,3,TX,48,0,0,0,0,5000,0,32.3341,-95.2896,32.3441,-95.2879,0.7000,65,1,1,1,423,0,0,0,0
622589,2023,04,20,2023-04-20,21:40:00,3,TX,48,0,0,0,0,250000,0,29.8528,-98.2662,29.8233,-98.2304,2.9600,250,1,1,1,91,0,0,0,0
622590,2023,04,21,2023-04-21,07:36:00,3,FL,12,0,0,0,0,0,0,26.3239,-80.0743,26.3239,-80.0748,0.0300,10,1,1,1,99,0,0,0,0
622591,2023,04,21,2023-04-21,10:44:00,3,FL,12,0,0,0,0,0,0,26.0215,-80.1144,26.0215,-80.1153,0.0600,10,1,1,1,11,0,0,0,0
622592,2023,04,21,2023-04-21,18:34:00,3,AL,01,0,0,0,0,0,0,33.7090,-87.7190,33.7250,-87.6840,2.2800,125,1,1,1,57,0,0,0,0
622593,2023,04,22,2023-04-22,05:27:00,3,NC,37,0,0,0,0,10000,0,35.5320,-80.8820,35.5680,-80.7530,7.6700,30,1,1,1,97,0,0,0,0
622594,2023,04,22,2023-04-22,11:58:00,3,MD,24,0,0,0,0,30000,0,39.1355,-77.4009,39.1411,-77.3968,0.4400,50,1,1,1,31,0,0,0,0
622595,2023,04,22,2023-04-22,13:18:00,3,MD,24,0,0,0,0,1025000,0,39.4700,-76.4400,39.5500,-76.3700,6.6900,50,1,1,1,5,25,0,0,0
622596,2023,04,22,2023-04-22,14:18:00,3,PA,42,0,1,0,0,0,0,40.3554,-76.1971,40.3669,-76.1847,1.0000,125,1,1,1,11,0,0,0,0
622597,2023,04,22,2023-04-22,16:38:00,3,NY,36,0,2,0,0,200000,0,41.8051,-74.9244,41.9483,-74.9122,9.9500,300,1,1,1,105,0,0,0,0
622598,2023,04,22,2023-04-22,18:01:00,3,NC,37,0,1,0,0,0,0,34.9440,-77.7110,34.9447,-77.7104,0.0600,30,1,1,1,61,0,0,0,0
622599,2023,04,22,2023-04-22,18:08:00,3,NC,37,0,0,0,0,0,0,34.9551,-77.6378,34.9606,-77.6338,0.4400,25,1,1,1,133,0,0,0,0
622600,2023,04,22,2023-04-22,18:43:00,3,NC,37,0,1,0,0,0,0,35.0457,-77.4490,35.0533,-77.4451,0.5700,40,1,1,1,103,0,0,0,0
622601,2023,04,22,2023-04-22,18:52:00,3,NC,37,0,0,0,0,0,0,35.0934,-77.3693,35.0953,-77.3685,0.1400,30,1,1,1,103,0,0,0,0
622602,2023,04,25,2023-04-25,14:21:00,3,CO,08,0,-9,0,0,0,0,40.0212,-104.4846,40.0212,-104.4846,0.0100,50,1,1,1,123,0,0,0,0
622603,2023,04,25,2023-04-25,14:30:00,3,CO,08,0,-9,0,0,0,0,40.0110,-104.4936,40.0110,-104.4936,0.0100,50,1,1,1,123,0,0,0,0
622604,2023,04,25,2023-04-25,14:51:00,3,CO,08,0,-9,0,0,0,0,40.0250,-104.4796,40.0250,-104.4796,0.0100,50,1,1,1,123,0,0,0,0
622605,2023,04,25,2023-04-25,15:13:00,3,CO,08,0,-9,0,0,0,0,39.7577,-104.7396,39.7577,-104.7396,0.0100,50,1,1,1,1,0,0,0,0
622606,2023,04,25,2023-04-25,20:17:00,3,TX,48,0,-9,0,0,0,0,33.9400,-101.1400,33.9400,-101.1369,0.1800,30,1,1,1,153,0,0,0,0
622607,2023,04,26,2023-04-26,15:58:00,3,TX,48,0,-9,0,0,0,0,31.6300,-97.3800,31.6300,-97.3800,0.0200,25,1,1,1,309,0,0,0,0
622608,2023,04,26,2023-04-26,16:26:00,3,TX,48,0,-9,0,0,0,0,31.6100,-97.3000,31.6100,-97.3000,0.0200,25,1,1,1,309,0,0,0,0
622609,2023,04,27,2023-04-27,13:14:00,3,FL,12,0,0,0,0,0,0,30.3100,-85.1300,30.3153,-85.1242,0.5100,50,1,1,1,13,0,0,0,0
622610,2023,04,27,2023-04-27,13:54:00,3,FL,12,0,2,0,0,500000,0,30.3832,-84.8169,30.4067,-84.7849,2.5000,960,1,1,1,77,0,0,0,0
622611,2023,04,27,2023-04-27,14:04:00,3,FL,12,0,1,0,0,200000,0,30.2485,-85.6647,30.2573,-85.6560,0.8000,75,1,1,1,5,0,0,0,0
622612,2023,04,27,2023-04-27,14:33:00,3,FL,12,0,0,0,0,0,0,30.2100,-85.2200,30.2181,-85.2081,0.9000,50,1,1,1,13,0,0,0,0
622613,2023,04,27,2023-04-27,15:21:00,3,FL,12,0,0,0,0,0,0,30.2720,-84.6370,30.2940,-84.6080,2.3000,50,1,1,1,129,0,0,0,0
622614,2023,04,27,2023-04-27,16:11:00,3,GA,13,0,1,0,0,0,0,30.8596,-84.0252,30.8740,-84.0137,1.2100,160,1,1,1,275,0,0,0,0
622615,2023,04,27,2023-04-27,16:14:00,3,FL,12,0,0,0,0,0,0,30.6255,-84.3921,30.6275,-84.3674,1.4800,75,1,1,1,39,0,0,0,0
622616,2023,04,27,2023-04-27,16:20:00,3,GA,13,0,1,0,0,5000,0,30.9005,-83.9794,30.9206,-83.9491,2.2700,75,1,1,1,275,0,0,0,0
622617,2023,04,27,2023-04-27,16:42:00,3,FL,12,0,1,0,0,0,0,30.3950,-83.7363,30.3953,-83.7270,0.5500,100,1,1,1,79,0,0,0,0
622618,2023,04,28,2023-04-28,13:50:00,3,TX,48,0,1,2,0,2000000,0,31.3821,-97.8820,31.2748,-97.6681,14.8400,1400,1,1,1,27,0,0,0,0
622619,2023,04,28,2023-04-28,14:44:00,3,NC,37,0,0,0,0,5000,0,36.2540,-80.8355,36.2540,-80.8355,0.0600,60,1,1,1,171,0,0,0,0
622620,2023,04,28,2023-04-28,17:33:00,3,FL,12,0,0,0,0,50000,0,26.5060,-80.0800,26.5110,-80.0690,0.7600,100,1,1,1,99,0,0,0,0
622621,2023,04,29,2023-04-29,15:10:00,3,FL,12,0,2,0,0,250000,0,26.8251,-80.0897,26.8495,-80.0593,2.6100,320,1,1,1,99,0,0,0,0
622622,2023,04,30,2023-04-30,04:34:00,3,FL,12,0,1,0,0,50000,0,26.9200,-81.6300,26.9600,-81.5700,4.6100,50,1,1,1,15,0,0,0,0
622623,2023,04,30,2023-04-30,15:48:00,3,VA,51,0,3,0,0,20000000,0,36.8830,-76.0860,36.9300,-76.0100,4.5000,350,1,1,1,810,0,0,0,0
622624,2023,05,04,2023-05-04,09:45:00,3,CA,06,0,0,0,0,0,0,33.8755,-118.2652,33.8762,-118.2645,0.0600,15,1,1,1,37,0,0,0,0
622625,2023,05,04,2023-05-04,09:56:00,3,CA,06,0,0,0,0,0,0,33.8811,-118.2153,33.8794,-118.2028,0.7300,15,1,1,1,37,0,0,0,0
622626,2023,05,04,2023-05-04,18:06:00,3,TX,48,0,0,0,0,0,0,33.6380,-98.0190,33.6380,-98.0190,0.1000,20,1,1,1,77,0,0,0,0
622627,2023,05,04,2023-05-04,20:09:00,3,KS,20,0,0,0,0,0,0,38.5300,-100.3000,38.5300,-100.3000,0.0100,1,1,1,1,101,0,0,0,0
622628,2023,05,05,2023-05-05,21:54:00,3,NE,31,0,1,0,0,2000000,0,40.7321,-99.9006,40.6944,-99.8264,4.6800,80,1,1,1,47,0,0,0,0
622629,2023,05,06,2023-05-06,04:57:00,3,LA,22,0,1,1,0,50000,0,30.1102,-92.4768,30.0826,-92.3946,5.2700,75,1,1,1,1,0,0,0,0
622630,2023,05,06,2023-05-06,16:01:00,3,SD,46,0,0,0,0,0,0,44.9600,-96.7600,44.9600,-96.7600,0.0100,10,1,1,1,39,0,0,0,0
622631,2023,05,06,2023-05-06,16:25:00,3,SD,46,0,0,0,0,0,0,45.0600,-96.6700,45.0700,-96.6600,0.8500,10,1,1,1,51,0,0,0,0
622632,2023,05,06,2023-05-06,16:42:00,3,MN,27,0,0,0,0,15000,0,44.8185,-95.4746,44.8315,-95.4470,1.6200,25,1,1,1,129,0,0,0,0
622633,2023,05,06,2023-05-06,17:18:00,3,MN,27,0,-9,0,0,0,0,44.8547,-95.2757,44.8693,-95.2750,1.0100,25,1,1,1,129,0,0,0,0
622634,2023,05,06,2023-05-06,17:20:00,3,MN,27,0,-9,0,0,0,0,45.1000,-96.1900,45.1100,-96.1800,2.2900,25,1,1,1,73,0,0,0,0
622635,2023,05,06,2023-05-06,17:31:00,3,MN,27,0,-9,0,0,0,0,44.8799,-95.1569,44.9028,-95.1551,1.5800,25,1,1,1,129,67,0,0,0
622636,2023,05,06,2023-05-06,18:39:00,3,MO,29,0,0,0,0,0,0,40.0700,-93.6200,40.0700,-93.6100,0.5300,25,1,1,1,79,0,0,0,0
622637,2023,05,06,2023-05-06,19:22:00,3,MO,29,0,2,0,0,0,0,39.9300,-93.3100,39.8700,-93.0900,12.3800,250,1,1,1,115,0,0,0,0
622638,2023,05,06,2023-05-06,19:56:00,3,MO,29,0,1,0,0,0,0,39.8500,-93.0400,39.7900,-92.9000,8.5100,100,1,1,1,115,0,0,0,0
622639,2023,05,06,2023-05-06,20:08:00,3,SD,46,0,0,0,0,0,0,44.2020,-103.0120,44.2020,-103.0120,0.0200,20,1,1,1,93,0,0,0,0
622640,2023,05,07,2023-05-07,06:42:00,3,IN,18,0,1,0,0,0,0,38.3234,-85.9919,38.3225,-85.9902,0.1100,100,1,1,1,43,0,0,0,0
622641,2023,05,07,2023-05-07,06:46:00,3,IN,18,0,0,0,0,0,0,38.2919,-85.9541,38.2886,-85.9485,0.3800,150,1,1,1,43,0,0,0,0
622642,2023,05,07,2023-05-07,06:48:00,3,IN,18,0,1,2,0,0,0,38.3433,-85.8179,38.3408,-85.8123,0.3500,125,1,1,1,43,0,0,0,0
622643,2023,05,07,2023-05-07,06:52:00,3,IN,18,0,1,0,0,0,0,38.2462,-85.9028,38.2426,-85.8969,0.4100,100,1,1,1,43,0,0,0,0
622644,2023,05,07,2023-05-07,06:57:00,3,IN,18,0,1,0,0,0,0,38.2169,-85.8699,38.1737,-85.8093,4.4500,200,2,0,1,0,0,0,0,0
622644,2023,05,07,2023-05-07,06:57:00,3,IN,18,0,1,0,0,0,0,38.2169,-85.8699,38.2131,-85.8663,0.3300,200,2,1,2,43,0,0,0,0
622644,2023,05,07,2023-05-07,06:58:00,3,KY,21,0,0,0,0,0,0,38.2131,-85.8663,38.1737,-85.8093,4.1200,200,2,1,2,111,0,0,0,0
622645,2023,05,07,2023-05-07,07:25:00,3,KY,21,0,0,0,0,0,0,38.2050,-85.2667,38.1997,-85.2578,0.6100,30,1,1,1,211,0,0,0,0
622646,2023,05,07,2023-05-07,16:48:00,3,IA,19,0,1,0,0,0,0,41.5900,-91.2700,41.5700,-91.1800,4.9500,100,1,1,1,139,0,0,0,0
622647,2023,05,07,2023-05-07,17:30:00,3,IL,17,0,-9,0,0,0,0,41.2284,-87.6351,41.2311,-87.6331,0.2100,50,1,1,1,91,0,0,0,0
622648,2023,05,07,2023-05-07,17:30:00,3,NC,37,0,0,0,0,100000,0,35.3410,-82.4150,35.3380,-82.4050,0.6000,15,1,1,1,89,0,0,0,0
622649,2023,05,07,2023-05-07,17:40:00,3,IL,17,0,-9,0,0,0,0,41.5700,-89.7920,41.5707,-89.7889,0.1000,20,1,1,1,11,0,0,0,0
622650,2023,05,07,2023-05-07,17:42:00,3,IL,17,0,-9,0,0,0,0,41.2186,-87.6727,41.2070,-87.6621,0.9700,50,1,1,1,91,0,0,0,0
622651,2023,05,07,2023-05-07,18:09:00,3,IL,17,0,-9,0,0,0,0,41.4719,-88.7531,41.4720,-88.7513,0.0900,25,1,1,1,99,0,0,0,0
622652,2023,05,07,2023-05-07,19:08:00,3,IA,19,0,-9,0,0,0,0,40.6800,-95.7700,40.6800,-95.7700,0.0500,50,1,1,1,71,0,0,0,0
622653,2023,05,08,2023-05-08,14:00:00,3,TX,48,0,0,0,0,25000,0,30.2439,-94.3691,30.2080,-94.2761,6.0800,75,1,1,1,199,0,0,0,0
622654,2023,05,08,2023-05-08,15:54:00,3,IN,18,0,-9,0,0,0,0,40.5609,-86.6217,40.5510,-86.5647,3.0800,25,1,1,1,15,0,0,0,0
622655,2023,05,09,2023-05-09,11:56:00,3,KS,20,0,-9,0,0,0,0,39.3259,-97.5212,39.3278,-97.4913,1.6000,30,1,1,1,29,0,0,0,0
622656,2023,05,09,2023-05-09,12:24:00,3,KS,20,0,-9,0,0,0,0,39.2725,-97.2673,39.2775,-97.2320,1.9200,30,1,1,1,27,0,0,0,0
622657,2023,05,09,2023-05-09,12:42:00,3,MN,27,0,0,0,0,0,0,43.8942,-95.1545,43.9156,-95.1508,1.4900,25,1,1,1,33,0,0,0,0
622658,2023,05,09,2023-05-09,17:30:00,3,MT,30,0,0,0,0,2000,0,47.3610,-114.0550,47.3542,-114.0542,0.4700,15,1,1,1,47,0,0,0,0
622659,2023,05,10,2023-05-10,12:05:00,3,AR,05,0,-9,0,0,0,0,34.3100,-91.9700,34.3100,-91.9700,0.1000,25,1,1,1,69,0,0,0,0
622660,2023,05,10,2023-05-10,16:26:00,3,KS,20,0,-9,0,0,0,0,39.5700,-100.6100,39.5700,-100.5900,0.8600,100,1,1,1,179,0,0,0,0
622661,2023,05,10,2023-05-10,17:54:00,3,CO,08,0,0,0,0,0,0,40.0100,-103.4100,40.0100,-103.4100,0.0100,20,1,1,1,121,0,0,0,0
622662,2023,05,10,2023-05-10,17:54:00,3,CO,08,0,1,0,0,500000,0,40.0052,-103.4857,40.0917,-103.4760,6.0000,20,1,1,1,87,0,0,0,0
622663,2023,05,10,2023-05-10,18:20:00,3,CO,08,0,0,0,0,0,0,40.1600,-103.4200,40.2200,-103.4300,4.1800,20,1,1,1,121,0,0,0,0
622664,2023,05,10,2023-05-10,18:29:00,3,CO,08,0,0,0,0,0,0,40.2077,-103.2440,40.2077,-103.2440,0.0100,20,1,1,1,121,0,0,0,0
622665,2023,05,10,2023-05-10,18:31:00,3,CO,08,0,0,0,0,0,0,40.0900,-103.3500,40.0900,-103.3500,0.0100,20,1,1,1,121,0,0,0,0
622666,2023,05,10,2023-05-10,18:38:00,3,CO,08,0,0,0,0,0,0,40.0700,-103.3300,40.0700,-103.3300,0.0100,20,1,1,1,121,0,0,0,0
622667,2023,05,11,2023-05-11,05:06:00,3,LA,22,0,1,0,0,10000,0,32.4074,-93.8307,32.4414,-93.8097,2.6500,130,1,1,1,17,0,0,0,0
622668,2023,05,11,2023-05-11,06:55:00,3,LA,22,0,1,0,0,50000,0,31.9418,-93.8942,31.9422,-93.8910,0.1900,130,1,1,1,31,0,0,0,0
622669,2023,05,11,2023-05-11,07:03:00,3,LA,22,0,1,0,0,0,0,31.4826,-92.6146,31.4898,-92.6137,0.5000,80,1,1,1,43,0,0,0,0
622670,2023,05,11,2023-05-11,07:21:00,3,LA,22,0,1,0,0,20000,0,32.6380,-93.3815,32.6398,-93.3803,0.1400,60,1,1,1,119,0,0,0,0
622671,2023,05,11,2023-05-11,09:59:00,3,LA,22,0,1,0,0,0,0,32.8210,-92.0770,32.8289,-92.0735,0.5800,80,1,1,1,111,0,0,0,0
622672,2023,05,11,2023-05-11,11:41:00,3,AR,05,0,1,0,0,40000,0,33.1472,-91.8186,33.1528,-91.8152,0.4500,140,1,1,1,3,0,0,0,0
622673,2023,05,11,2023-05-11,11:57:00,3,KS,20,0,1,0,0,0,0,39.5900,-102.0200,39.6300,-102.0900,5.1700,100,2,0,1,0,0,0,0,0
622673,2023,05,11,2023-05-11,11:57:00,3,KS,20,0,1,0,0,0,0,39.5900,-102.0200,39.6180,-102.0500,2.8400,100,2,1,2,23,0,0,0,0
622673,2023,05,11,2023-05-11,12:00:00,3,CO,08,0,1,0,0,0,0,39.6180,-102.0500,39.6300,-102.0900,2.3300,100,2,1,2,125,0,0,0,0
622674,2023,05,11,2023-05-11,12:35:00,3,KS,20,0,-9,0,0,0,0,39.7500,-101.3500,39.7700,-101.3600,1.1600,100,1,1,1,153,0,0,0,0
622675,2023,05,11,2023-05-11,12:39:00,3,KS,20,0,-9,0,0,0,0,39.7800,-101.3800,39.8000,-101.4000,1.7800,75,1,1,1,153,0,0,0,0
622676,2023,05,11,2023-05-11,14:01:00,3,NE,31,0,-9,0,0,0,0,40.2700,-101.3800,40.3000,-101.4200,3.0200,75,1,1,1,57,0,0,0,0
622677,2023,05,11,2023-05-11,16:33:00,3,KS,20,0,0,0,0,0,0,38.7800,-101.9100,38.9000,-101.9200,8.4800,100,1,1,1,199,0,0,0,0
622678,2023,05,11,2023-05-11,16:41:00,3,KS,20,0,0,0,0,0,0,38.8300,-102.0300,38.8700,-102.0200,3.1700,100,1,1,1,199,0,0,0,0
622679,2023,05,11,2023-05-11,16:45:00,3,KS,20,0,1,0,0,0,0,38.8580,-101.9640,38.8750,-101.9660,1.2500,175,1,1,1,199,0,0,0,0
622680,2023,05,11,2023-05-11,16:45:00,3,CO,08,0,-9,0,0,0,0,38.8300,-102.1300,38.8400,-102.1400,1.1500,150,1,1,1,17,0,0,0,0
622681,2023,05,11,2023-05-11,16:46:00,3,CO,08,0,-9,0,0,0,0,38.8450,-102.1290,38.8550,-102.1350,0.6800,75,1,1,1,17,0,0,0,0
622682,2023,05,11,2023-05-11,17:09:00,3,KS,20,0,0,0,0,0,0,39.0200,-101.7400,39.1100,-101.7900,6.6200,100,1,1,1,199,0,0,0,0
622683,2023,05,11,2023-05-11,17:25:00,3,OK,40,0,0,0,0,0,0,35.0130,-98.0170,35.0210,-98.0030,1.0000,20,1,1,1,51,0,0,0,0
622684,2023,05,11,2023-05-11,17:25:00,3,KS,20,0,-9,0,0,0,0,39.0500,-101.3900,39.1300,-101.4400,5.8000,100,1,1,1,109,0,0,0,0
622685,2023,05,11,2023-05-11,17:47:00,3,KS,20,0,-9,0,0,0,0,39.2200,-101.4800,39.2300,-101.4900,0.7600,75,1,1,1,181,0,0,0,0
622686,2023,05,11,2023-05-11,17:57:00,3,OK,40,0,-9,0,0,0,0,35.2290,-97.8070,35.2670,-97.7880,2.9000,50,1,1,1,51,0,0,0,0
